ObjectID,Category,Era,Set,Country of Origin,Attachment Feature,Firearm Action,Firearm Feed Option,Firing Modes,Firearm Mounts,Attachment Mount,Round Power,Size,Melee Handedness,Melee Style,Powerup Type,Thrown Damage Type,Thrown Type
SosigAccessory_Common_Bandana_Plain_Tan,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Bandana_Plain_Yellow,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Bandana_Tartan_Black,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Bandana_Tartan_Blue,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Bandana_Tartan_Brown,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Bandana_Tartan_Green,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Bandana_Tartan_Grey,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Bandana_Tartan_Purple,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Bandana_Tartan_Red,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Bandana_Tartan_Tan,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Bandana_Tartan_Yellow,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessoryCommonBalaklavaBlue,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessoryCommonBalaklavaBrown,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessoryCommonBalaklavaGreen,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessoryCommonBalaklavaGrey,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Beanie_Black,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Beanie_Brown,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Beanie_Crimson,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Beanie_Forest,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Beanie_Jean,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Beanie_Tan,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Cloche_Black,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Cloche_Cream,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Cloche_Daisy,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Cloche_Lilac,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Cloche_SkyBlue,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Cloche_White,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_ElfHatRed,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_FootballHelment_BeefKickers,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_FootballHelment_HamFisters,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_GoalieMask,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_MedievalCowl_Head,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_MinerHelmet,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_NooseBag,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_RangerHat_Black,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_RangerHat_Brown,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_RangerHat_Green,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_RangerHat_Tan,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_RangerHat_Umber,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_SafteyGoggles,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_SantaHat,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Sunhat,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Blouse_Flowers_BabyBlue,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Blouse_Flowers_Lilac,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Blouse_Flowers_Rose,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Blouse_Flowers_Yellow,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Blouse_HotDogs,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Blouse_Polkadots,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Blouse_SingleColor_Black,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Blouse_SingleColor_Brown,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Blouse_SingleColor_Lime,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Blouse_SingleColor_Orange,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Blouse_SingleColor_Ultramarine,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Blouse_SingleColor_Violet,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Blouse_SingleColor_White,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Blouse_SingleColor_Yellow,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Blouse_Squares_Blue,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Blouse_Squares_Red,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_Elf_Body,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_FootballPads_BeefKickers,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_FootballPads_HamFisters,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Common_MedievalCowl_Body,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
sosigaccessory_desperado_hat_boater_grey,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
sosigaccessory_desperado_hat_bowler_black,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
sosigaccessory_desperado_hat_bowler_brown,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
sosigaccessory_desperado_hat_bowler_grey,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
sosigaccessory_desperado_hat_fisherman_black,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
sosigaccessory_desperado_hat_fisherman_brown,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
sosigaccessory_desperado_hat_fisherman_grey,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
sosigaccessory_desperado_hat_gambler_black,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
sosigaccessory_desperado_hat_gambler_brown,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
sosigaccessory_desperado_hat_gambler_crimson,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
sosigaccessory_desperado_hat_gambler_grey,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
sosigaccessory_desperado_hat_opencrown_black,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
sosigaccessory_desperado_hat_opencrown_grey,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
sosigaccessory_desperado_hat_opencrown_tan,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
sosigaccessory_desperado_hat_pinchedfront_black,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
sosigaccessory_desperado_hat_pinchedfront_brown,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
sosigaccessory_desperado_hat_pinchedfront_grey,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
sosigaccessory_desperado_hat_pinchedfront_pearl,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
sosigaccessory_desperado_hat_pinchedfront_tan,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
sosigaccessory_desperado_hat_porkpie_black,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
sosigaccessory_desperado_hat_porkpie_brown,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
sosigaccessory_desperado_hat_porkpie_grey,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
sosigaccessory_desperado_hat_stovepipe_black,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
sosigaccessory_desperado_hat_stovepipe_blue,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
sosigaccessory_desperado_hat_stovepipe_grey,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
sosigaccessory_desperado_hat_tophat_black,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
sosigaccessory_desperado_hat_tophat_blue,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
sosigaccessory_desperado_hat_tophat_brown,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
sosigaccessory_desperado_hat_tophat_grey,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
sosigaccessory_desperado_hat_trilby_black,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
sosigaccessory_desperado_hat_trilby_grey,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
sosigaccessory_desperado_hat_trilby_tan,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
Sosig_desperado_torso_banditponcho_crimson,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
Sosig_desperado_torso_banditponcho_red,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
Sosig_desperado_torso_banditponcho_tan,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
Sosig_desperado_torso_duster_black,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
Sosig_desperado_torso_duster_brown,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
Sosig_desperado_torso_duster_red,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
Sosig_desperado_torso_duster_tan,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
Sosig_desperado_torso_dusterTop_black,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
Sosig_desperado_torso_dusterTop_brown,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
Sosig_desperado_torso_dusterTop_red,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
Sosig_desperado_torso_dusterTop_tan,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
Sosig_desperado_torso_sherifbody,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
Sosig_desperado_torso_southwestponcho_brown,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
Sosig_desperado_torso_southwestponcho_red,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
Sosig_desperado_torso_southwestponcho_tan,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
Sosig_desperado_torso_southwestponcho_yellow,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
Sosig_desperado_torso_vest_brocade,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
Sosig_desperado_torso_vest_plain,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
Sosig_desperado_torso_vest_striped,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Gladiator_Armor_Leather,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Gladiator_Armor_Maximus,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Gladiator_Armor_Plated,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Gladiator_Armor_Plated_Rust,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Gladiator_Armor_Shoulder,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Gladiator_Helmet_Eques,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Gladiator_Helmet_Hoplite,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Gladiator_Helmet_Maximus,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Gladiator_Helmet_Murmillo,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Gladiator_Helmet_Porcus,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Gladiator_Helmet_Secutor,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigAccessory_Gladiator_Helmet_Thraex,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
SosigHLBreadcrabHead1,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,None,None,None
SosigHLBreadcrabHead2,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,None,None,None
SosigHLBreadcrabHead3,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,None,None,None
SosigHLBreadcrabHeadFast1,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,None,None,None
SosigHLBreadcrabHeadFast2,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,None,None,None
SosigHLBreadcrabHeadFast3,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,None,None,None
SosigHLBreadcrabHeadPoison1,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,None,None,None
SosigHLBreadcrabHeadPoison2,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,None,None,None
SosigHLBreadcrabHeadPoison3,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,None,None,None
SosigHLHEVSuitabdomen,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,None,None,None
SosigHLHEVSuitglasses,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,None,None,None
SosigHLHEVSuitlegs,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,None,None,None
SosigHLHEVSuittorso,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,None,None,None
SosigHLOberwurstEliteabdomen,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,None,None,None
